"pressure_def","Type","csqueeze","fut_csqueeze","fut_barriers","sed_supp","fut_dams","fut_slr","ant_slr","fut_gwsub","gwsub","fut_drought","fut_ext_rain","storms","hist_drought","hist_ext_rain","Tidal_Class","fut_storms","prop_estab","sea_net_change","land_net_change","climate","land_net_change_obs","sea_net_change_obs","csqueeze_1","fut_csqueeze_1","cdev","fut_cdev","Geomorphology"
1,"Estuary_1356","H","H","Low","L","L",0,1,0,1,0,0,1,0,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,0,"Low","None","Estuary"
1,"Estuary_1373","H","H","Low","L","L",0,1,1,1,0,0,1,0,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,0,"Low","None","Estuary"
1,"Estuary_1382","H","H","Low","L","L",0,1,1,1,0,0,1,0,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,0,"Low","None","Estuary"
1,"Estuary_1402","H","H","Low","L","L",0,1,1,1,0,0,1,0,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,0,"Low","None","Estuary"
1,"Estuary_141","L","L","High","L","L",1,1,1,1,0,0,0,0,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_1419","H","H","Low","L","L",1,0,0,1,0,0,1,1,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,0,"Low","None","Estuary"
1,"Estuary_1425","H","H","Low","L","L",1,0,0,1,0,0,1,1,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,0,"Low","None","Estuary"
1,"Estuary_1426","H","H","Low","L","L",1,0,0,1,0,0,1,1,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,0,"Low","None","Estuary"
1,"Estuary_1432","L","L","High","L","L",1,1,0,0,1,0,1,1,1,"M",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_1440","H","H","Low","L","L",1,0,0,1,0,0,1,1,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,0,"Low","None","Estuary"
1,"Estuary_1441","M","M","Medium","L","L",1,1,0,0,1,0,1,1,1,"M",1,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_145","M","M","Medium","L","L",1,1,0,0,1,0,0,1,0,"H",1,"M","Loss","Loss","arid",-1,-1,1,1,"Medium","Low","Estuary"
1,"Estuary_1462","H","H","Low","L","L",0,0,0,1,0,0,1,0,1,"M",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_147","L","L","High","L","L",1,1,1,1,0,0,0,0,0,"H",1,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
1,"Estuary_1478","H","H","Low","L","L",0,0,0,1,0,0,1,0,1,"M",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_151","L","L","High","L","L",1,1,1,1,0,0,0,0,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_154","L","L","High","L","L",1,1,1,1,0,0,0,0,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_1554","L","L","High","L","L",1,1,0,0,0,0,1,1,1,"M",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_156","M","M","Medium","L","L",1,1,1,1,0,0,1,0,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_1574","M","M","Medium","L","L",1,1,0,0,0,0,1,1,1,"M",1,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_1580","H","H","Low","L","L",0,1,1,1,0,0,1,0,1,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_1582","H","H","Low","L","L",1,1,1,1,0,0,1,0,1,"H",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_1583","M","M","Medium","L","L",1,0,1,1,0,0,1,1,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_1597","L","L","High","L","L",1,1,0,1,0,0,1,1,1,"M",1,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","Estuary"
1,"Estuary_16","H","H","Low","L","L",1,1,1,1,0,0,1,1,0,"M",1,"M","Loss","Gain_neutrality","humid",1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_1632","L","L","High","L","L",1,0,1,1,0,0,1,1,1,"H",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","Medium","Estuary"
1,"Estuary_164","M","M","Medium","L","L",0,1,1,1,0,0,0,0,0,"H",0,"M","Loss","Loss","arid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_1649","M","M","Medium","L","L",1,1,0,1,0,0,1,1,1,"M",1,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Medium","Estuary"
1,"Estuary_1667","M","M","Medium","L","L",1,1,0,0,0,0,1,1,1,"M",1,"H","Loss","Gain_neutrality","humid",1,-1,1,1,"Medium","Low","Estuary"
1,"Estuary_168","H","H","Low","L","L",1,1,0,0,1,0,0,1,0,"H",1,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_1689","H","H","Low","L","L",1,1,0,0,0,1,0,1,0,"H",0,"H","Loss","Loss","arid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_1709","H","H","Low","L","L",0,1,0,1,0,1,1,0,1,"H",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_1743","M","M","Medium","L","L",1,1,0,0,0,0,1,1,1,"M",1,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","Estuary"
1,"Estuary_176","M","L","High","L","L",1,1,0,0,0,0,1,0,0,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"Medium","High","Estuary"
1,"Estuary_1767","H","H","Low","L","L",0,1,0,1,0,1,1,0,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_1771","H","H","Low","L","L",1,0,0,1,0,0,1,1,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_178","M","M","Medium","L","L",1,1,1,1,0,0,0,1,1,"H",1,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Low","Estuary"
1,"Estuary_179","M","L","High","L","L",1,1,1,1,0,0,1,0,0,"H",1,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","High","Estuary"
1,"Estuary_1831","L","L","High","L","L",1,0,1,1,0,0,1,1,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"High","Medium","Estuary"
1,"Estuary_185","H","H","Low","L","L",1,1,1,1,0,0,1,0,0,"H",1,"L","Loss","Gain_neutrality","humid",1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_188","M","L","High","L","L",1,1,1,1,0,0,1,0,0,"H",1,"L","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","High","Estuary"
1,"Estuary_1886","H","H","Low","L","L",0,1,0,1,0,1,1,0,1,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_19","M","M","Medium","L","L",1,1,1,1,0,0,1,1,0,"M",1,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Medium","Estuary"
1,"Estuary_1900","M","M","Medium","L","L",0,1,0,1,0,1,1,0,1,"M",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","Estuary"
1,"Estuary_192","M","M","Medium","L","L",1,1,1,1,1,0,1,1,0,"H",1,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Medium","Estuary"
1,"Estuary_1933","H","H","Low","L","L",1,1,0,0,0,1,0,1,0,"H",0,"L","Gain_neutrality","Loss","arid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_1938","H","H","Low","L","L",0,1,1,1,0,1,1,0,1,"M",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_194","M","L","High","L","L",1,1,1,1,0,0,1,1,0,"H",1,"L","Loss","Gain_neutrality","humid",1,-1,1,1,"Medium","High","Estuary"
1,"Estuary_1954","L","L","High","L","L",1,0,1,1,0,0,1,1,1,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_197","M","M","Medium","L","L",1,1,1,1,1,0,1,1,0,"H",1,"L","Loss","Gain_neutrality","humid",1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_2033","H","H","Low","L","L",0,1,0,1,0,1,0,0,1,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_2036","H","H","Low","L","L",0,1,1,1,0,1,1,0,1,"M",1,"H","Loss","Gain_neutrality","humid",1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_2055","M","M","Medium","L","L",0,1,0,1,0,1,1,0,1,"H",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","Estuary"
1,"Estuary_2071","H","H","Low","L","L",1,1,0,0,0,1,0,0,0,"H",0,"H","Loss","Loss","arid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_2075","M","M","Medium","L","L",1,1,1,1,0,0,1,1,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_208","M","M","Medium","L","L",1,1,1,1,1,0,1,1,0,"H",1,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Medium","Estuary"
1,"Estuary_2104","H","H","Low","L","L",0,1,1,1,0,1,1,0,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_2106","H","H","Low","L","L",0,1,0,1,0,1,1,0,1,"M",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_212","M","M","Medium","L","L",1,1,1,1,1,0,1,1,0,"H",1,"M","Loss","Gain_neutrality","humid",1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_2138","L","L","High","L","L",1,0,1,1,0,0,1,1,1,"H",1,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","Estuary"
1,"Estuary_214","L","L","High","L","L",1,1,1,1,1,0,1,1,0,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_2146","L","L","High","L","L",1,0,1,1,0,0,1,1,1,"H",1,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","Estuary"
1,"Estuary_2196","L","L","High","L","L",1,0,1,1,0,0,0,1,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_2244","L","L","High","L","L",0,0,1,1,0,0,1,0,1,"H",0,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","Estuary"
1,"Estuary_2259","L","L","High","L","L",1,1,1,1,0,0,0,1,1,"M",0,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_226","L","L","High","L","L",1,1,1,1,1,0,1,1,0,"H",1,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","Estuary"
1,"Estuary_2265","L","L","High","L","L",0,1,0,1,0,1,0,0,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_2283","H","H","Low","L","L",1,1,1,1,0,1,1,1,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_23","H","H","Low","L","L",1,1,1,1,0,0,1,0,0,"H",1,"L","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_2301","H","H","Low","L","L",1,1,0,0,0,1,1,1,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_2307","M","L","High","L","L",1,1,1,1,0,1,0,1,1,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","High","Estuary"
1,"Estuary_2313","H","H","Low","L","L",0,1,0,0,0,1,1,0,1,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_232","L","L","High","L","L",0,1,1,1,1,0,1,1,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_2331","L","L","High","L","L",1,0,1,1,0,0,0,0,1,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
1,"Estuary_2332","H","H","Low","L","L",0,1,0,0,0,1,0,0,0,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_237","L","L","High","L","L",0,1,1,1,1,0,1,1,1,"H",1,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","Estuary"
1,"Estuary_2372","L","L","High","L","L",0,0,1,1,0,0,0,1,1,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
1,"Estuary_241","M","L","High","L","L",0,1,1,1,1,0,1,1,1,"H",1,"L","Loss","Gain_neutrality","humid",1,-1,1,1,"Medium","High","Estuary"
1,"Estuary_2417","M","M","Medium","L","L",0,1,0,0,0,1,1,1,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_242","H","H","Low","L","L",1,1,1,1,1,0,1,1,1,"H",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_243","L","L","High","L","L",1,1,1,1,1,0,1,1,1,"H",1,"M","Gain_neutrality","Loss","arid",-1,1,1,1,"High","Medium","Estuary"
1,"Estuary_2439","M","M","Medium","L","L",1,1,0,0,0,1,0,1,1,"M",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_2459","H","H","Low","L","L",0,1,0,0,0,1,0,0,0,"H",0,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","Estuary"
1,"Estuary_2481","L","L","High","L","L",0,0,0,1,0,0,0,1,1,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","Medium","Estuary"
1,"Estuary_2496","H","H","Low","L","L",0,1,0,1,0,1,0,0,0,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_250","L","L","High","L","L",1,1,1,1,1,0,1,1,1,"H",1,"M","Gain_neutrality","Loss","arid",-1,1,1,1,"High","High","Estuary"
1,"Estuary_2516","M","M","Medium","L","L",0,1,1,0,0,1,1,1,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","Estuary"
1,"Estuary_2522","M","M","Medium","L","L",1,1,0,0,0,1,0,1,1,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_2584","L","L","High","L","L",1,0,1,1,0,0,0,1,1,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_260","L","L","High","L","L",1,1,1,1,1,0,1,1,1,"H",1,"H","Loss","Loss","arid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_2624","M","M","Medium","L","L",1,0,1,1,0,1,0,1,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","Estuary"
1,"Estuary_2637","M","M","Medium","L","L",1,1,1,1,0,1,0,1,1,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_2643","M","M","Medium","L","L",1,1,1,1,0,1,0,1,1,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_2653","H","H","Low","L","L",0,1,0,1,0,1,0,0,1,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_2655","M","M","Medium","L","L",1,0,1,1,0,1,0,0,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_2658","H","H","Low","L","L",0,1,1,1,0,1,0,0,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_2665","L","L","High","L","L",0,0,1,1,0,0,0,1,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_2702","M","M","Medium","L","L",0,1,1,1,0,1,0,0,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","Estuary"
1,"Estuary_2709","L","L","High","L","L",1,1,1,1,0,1,0,1,1,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_2716","H","H","Low","L","L",0,1,0,0,0,1,1,1,1,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,0,"Low","None","Estuary"
1,"Estuary_2719","L","L","High","L","L",1,1,0,0,0,1,0,1,1,"M",0,"M","Loss","Gain_neutrality","humid",1,-1,1,1,"High","High","Estuary"
1,"Estuary_273","H","H","Low","L","L",1,1,1,1,0,0,1,0,1,"H",1,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_2730","L","L","High","L","L",0,1,1,1,0,1,0,0,1,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
1,"Estuary_2739","M","M","Medium","L","L",0,1,1,1,0,1,0,0,1,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_2752","H","H","Low","L","L",0,1,0,0,0,1,0,1,1,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_2754","H","H","Low","L","L",0,1,0,0,0,1,1,1,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_2774","L","L","High","L","L",1,1,1,1,0,1,0,1,1,"H",0,"M","Loss","Gain_neutrality","humid",1,-1,1,1,"High","High","Estuary"
1,"Estuary_2789","H","H","Low","L","L",0,1,1,1,0,1,0,0,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_2790","H","H","Low","L","L",0,1,0,1,0,1,1,1,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_2809","M","M","Medium","L","L",0,0,1,1,0,0,0,1,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","Estuary"
1,"Estuary_2811","M","M","Medium","L","L",0,1,0,1,0,1,0,0,1,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_2815","L","L","High","L","L",1,1,1,1,0,1,0,1,1,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
1,"Estuary_2825","L","L","High","L","L",1,1,0,1,0,1,0,1,1,"H",0,"H","Loss","Loss","arid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_2833","L","L","High","L","L",0,1,1,1,0,1,0,0,1,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
1,"Estuary_2836","M","M","Medium","L","L",1,1,1,1,0,1,1,0,0,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","Estuary"
1,"Estuary_286","L","L","High","L","L",1,1,1,1,0,0,1,1,1,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
1,"Estuary_2885","M","M","Medium","L","L",0,1,0,1,0,1,0,1,1,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","Estuary"
1,"Estuary_289","H","H","Low","L","L",1,1,1,1,0,0,1,1,1,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_291","H","H","Low","L","L",1,1,1,1,0,0,1,1,1,"H",1,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","Estuary"
1,"Estuary_2916","H","H","Low","L","L",1,1,1,1,0,0,0,1,1,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_2937","H","H","Low","L","L",0,1,0,0,0,1,0,0,1,"H",0,"H","Loss","Gain_neutrality","humid",1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_2946","H","H","Low","L","L",0,1,0,1,0,1,0,1,1,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_2954","H","H","Low","L","L",0,1,1,1,0,1,0,1,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_2967","M","M","Medium","L","L",0,1,1,1,0,1,0,1,1,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","Estuary"
1,"Estuary_2970","L","L","High","L","L",0,1,1,1,0,1,0,1,1,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
1,"Estuary_2975","H","H","Low","L","L",0,1,0,1,0,1,0,0,1,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_2986","M","M","Medium","L","L",0,1,1,1,0,1,0,1,1,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","Estuary"
1,"Estuary_2987","M","M","Medium","L","L",0,1,0,1,0,1,0,0,0,"H",0,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","Estuary"
1,"Estuary_2991","L","L","High","L","L",0,1,1,1,0,0,0,1,1,"H",0,"L","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
1,"Estuary_2994","M","M","Medium","L","L",0,1,0,1,0,1,0,0,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","Estuary"
1,"Estuary_2996","H","H","Low","L","L",0,1,0,0,0,1,0,0,1,"H",0,"M","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_2997","H","H","Low","L","L",0,1,0,1,0,1,0,1,1,"H",0,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","Estuary"
1,"Estuary_30000","M","M","Medium","L","L",0,1,0,1,0,1,0,1,1,"M",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Low","Estuary"
1,"Estuary_30001","L","L","High","L","L",1,0,1,1,1,0,1,1,0,"H",1,"H","Loss","Gain_neutrality","arid",1,-1,1,1,"High","High","Estuary"
1,"Estuary_30002","L","L","High","L","L",1,0,1,1,1,0,1,1,0,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_30003","L","L","High","L","L",1,1,1,1,1,0,1,1,1,"M",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
1,"Estuary_30004","L","L","High","L","L",0,1,1,1,0,1,0,1,1,"H",0,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","Medium","Estuary"
1,"Estuary_30005","L","L","High","L","L",0,1,1,1,0,1,0,1,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"High","High","Estuary"
1,"Estuary_30007","H","H","Low","L","L",1,0,0,1,0,1,1,0,1,"M",1,"H","Gain_neutrality","Loss","arid",-1,1,1,0,"Low","None","Estuary"
1,"Estuary_30009","H","H","Low","L","L",1,1,1,1,0,0,1,1,0,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_30010","H","H","Low","L","L",1,1,1,1,0,0,1,1,0,"H",1,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_30011","H","H","Low","L","L",1,1,1,1,0,0,1,0,0,"H",1,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,0,"Low","None","Estuary"
1,"Estuary_30012","M","M","Medium","L","L",1,1,1,1,0,0,1,0,0,"H",1,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Medium","Medium","Estuary"
1,"Estuary_30013","H","H","Low","L","L",1,1,1,1,0,0,1,0,0,"H",1,"H","Loss","Gain_neutrality","humid",1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_30014","L","L","High","L","L",1,1,1,1,0,0,1,0,0,"H",1,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"High","High","Estuary"
1,"Estuary_30015","H","H","Low","L","L",1,1,0,0,0,0,1,0,0,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,0,"Low","None","Estuary"
1,"Estuary_30016","H","H","Low","L","L",1,1,0,0,0,0,1,0,0,"H",1,"L","Loss","Loss","humid",-1,-1,1,0,"Low","None","Estuary"
1,"Estuary_30017","H","H","Low","L","L",1,1,1,1,0,0,1,0,0,"H",1,"H","Gain_neutrality","Gain_neutrality","humid",1,1,1,0,"Low","None","Estuary"
1,"Estuary_30019","M","M","Medium","L","L",1,1,0,0,0,0,1,1,1,"H",1,"M","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","Estuary"
1,"Estuary_30020","M","M","Medium","L","L",1,1,0,0,0,0,1,1,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_30021","M","M","Medium","L","L",0,0,1,1,0,1,0,1,1,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Medium","Estuary"
1,"Estuary_30022","M","M","Medium","L","L",0,1,1,1,0,0,0,1,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_30024","L","L","High","L","L",0,0,1,1,0,1,1,1,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"High","Medium","Estuary"
1,"Estuary_30025","L","L","High","L","L",0,0,1,1,0,1,1,1,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
1,"Estuary_30026","M","M","Medium","L","L",0,0,0,1,0,0,1,1,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_30027","M","M","Medium","L","L",1,1,0,0,0,1,1,0,1,"H",1,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_3021","M","M","Medium","L","L",1,1,1,1,0,0,0,1,0,"H",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Medium","Low","Estuary"
1,"Estuary_3034","H","H","Low","L","L",0,1,0,1,0,1,0,0,1,"H",0,"M","Gain_neutrality","Gain_neutrality","humid",1,1,1,1,"Low","Low","Estuary"
1,"Estuary_3035","H","H","Low","L","L",0,1,0,1,0,1,0,0,1,"M",0,"H","Gain_neutrality","Loss","humid",-1,1,1,1,"Low","Low","Estuary"
1,"Estuary_3039","M","M","Medium","L","L",0,1,1,1,0,1,0,1,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_3070","H","H","Low","L","L",0,1,1,1,0,1,0,1,0,"H",0,"L","Loss","Loss","humid",-1,-1,1,1,"Low","Low","Estuary"
1,"Estuary_3072","M","M","Medium","L","L",0,1,1,1,0,1,0,1,1,"H",0,"H","Loss","Loss","humid",-1,-1,1,1,"Medium","Medium","Estuary"
1,"Estuary_308","L","L","High","L","L",1,1,1,1,1,0,1,1,1,"H",1,"M","Loss","Loss","humid",-1,-1,1,1,"High","High","Estuary"
