"Type","Tidal_Class","future_slr","antecedent_slr","future_drought","future_extreme_rainfall","historical_drought","historical_extreme_rainfall","historical_storms","future_storms"
"Estuary_1580","Micro",0.228878021240234,2.94071125984192,0,3.77410960197449,0.00973094254732132,2.03420662879944,5,0.778832389349788
"Estuary_1582","Micro",0.235315635800362,2.98207139968872,0,6.08245086669922,0.0528594441711903,1.90417742729187,4,0.783829005795619
"Estuary_1583","Micro",0.242512226104736,0.491996616125107,5.70047044754028,0,2.4200119972229,1.91180205345154,11,0.74643434690379
"Estuary_1597","Meso",0.26288253068924,3.26015210151672,4.72534084320068,0,2.6368362903595,1.70922076702118,2,0.395166914927373
"Estuary_16","Meso",0.258207768201828,3.84697461128235,4.71453714370728,0,1.53709876537323,1.02483761310577,5,0.999882633904655
"Estuary_1632","Micro",0.245161145925522,0.314640820026398,5.88830089569092,0,2.37326955795288,1.73738980293274,8,0.690001611275187
"Estuary_164","Micro",0.219749599695206,2.19055247306824,0,1.36753511428833,1.95958852767944,1.29433572292328,0,0.0213768504378968
"Estuary_1649","Meso",0.26288253068924,3.53036618232727,0,1.63338375091553,2.79886865615845,1.74514818191528,3,0.295710681926651
"Estuary_1667","Meso",0.26288253068924,3.7956702709198,0,1.63338375091553,2.81134676933289,1.74818444252014,3,0.270233552840152
"Estuary_168","Micro",0.253332316875458,5,11.959810256958,0,1.99271297454834,1.61705887317657,0,0.635613626594268
"Estuary_1689","Micro",0.289699822664261,3.54487609863281,0,26.0556488037109,1.94389975070953,0.718981921672821,0,0.0410175142538406
"Estuary_1700","Meso",0.129713520407677,2.35504484176636,0,4.97373485565186,0.231160327792168,1.8282585144043,5,0.456059232161312
"Estuary_1709","Micro",0.211691945791245,3.25818848609924,0,7.85844612121582,0,2.46559810638428,4,0.506258785064979
"Estuary_1719","Micro",0.211691945791245,3.25818848609924,0,8.17674732208252,0,2.42563390731812,4,0.519095174901194
"Estuary_1743","Meso",0.26288253068924,3.7956702709198,0,2.09382081031799,2.56003451347351,1.69096279144287,3,0.219786123279285
"Estuary_176","Micro",0.276233911514282,3.24255013465881,5.37052965164185,0,1.89854371547699,1.23937296867371,1,0.874907788452318
"Estuary_1767","Micro",0.211691945791245,3.07794094085693,0,10.1692209243774,0.0368360690772533,2.30683445930481,3,0.433853062013308
"Estuary_1771","Micro",0.240725561976433,0.0102810440585017,0,1.19435608386993,1.85537326335907,1.97572004795074,3,0.35127705528359
"Estuary_178","Micro",0.253332316875458,5,3.83972597122192,0,1.90143191814423,1.46375417709351,0,0.637650774626202
"Estuary_179","Micro",0.275019228458405,3.97988653182983,5.24913358688354,0,1.72072982788086,1.33585739135742,1,0.897633757196006
"Estuary_1806","Meso",0.264975219964981,3.81411409378052,0,2.56365466117859,2.36255764961243,1.61263489723206,3,0.167121808134656
"Estuary_1831","Micro",0.241124823689461,-0.0677774325013161,0,2.08556771278381,1.98307120800018,1.8585193157196,3,0.311903358898095
"Estuary_185","Micro",0.275019228458405,4.03348064422607,5.24913358688354,0,1.72072982788086,1.33585739135742,1,0.921169470881707
"Estuary_188","Micro",0.275019228458405,3.69620966911316,5.24913358688354,0,1.9004340171814,1.51179790496826,1,0.932366873644643
"Estuary_1886","Micro",0.222761437296867,3.15948247909546,0,9.66543388366699,0,2.40963053703308,1,0.404251168413311
"Estuary_19","Meso",0.259812891483307,4.01588773727417,6.45340585708618,0,1.41357624530792,0.95441061258316,7,0.99989342390196
"Estuary_1900","Meso",0.171494871377945,2.75643348693848,0,15.3339462280273,0.951568126678467,2.42067742347717,6,0.294746831319617
"Estuary_192","Micro",0.266590178012848,3.53140091896057,8.64630317687988,0,2.05530142784119,1.51919734477997,1,0.952903417965011
"Estuary_1933","Micro",0.288299262523651,3.61669516563416,0,21.6357574462891,1.97713482379913,1.12775433063507,0,0.027966387323629
"Estuary_1938","Meso",0.171494871377945,2.90899324417114,0,15.333945274353,0.954784333705902,2.42468333244324,5,0.278165718415035
"Estuary_194","Micro",0.266590178012848,3.66677737236023,5.97350120544434,0,2.09775400161743,1.53059828281403,1,0.957769873918486
"Estuary_1947","Micro",0.195588156580925,3.13091611862183,0,10.1692209243774,0,2.39346170425415,2,0.344119902129162
"Estuary_1954","Micro",0.240725561976433,0.627294778823853,0,2.08556771278381,1.95945143699646,1.85792279243469,3,0.258177719537594
"Estuary_197","Micro",0.266590178012848,3.89408779144287,10.2688446044922,0,2.10082387924194,1.5798202753067,1,0.964336719537765
"Estuary_2015","Micro",0.195588156580925,3.13091611862183,0,10.1692209243774,0,2.39346170425415,1,0.286990165536336
"Estuary_2017","Meso",0.171494871377945,2.9714252948761,0,15.9017019271851,1.07665407657623,3.09034180641174,6,0.263224110108158
"Estuary_2031","Micro",0.207893207669258,2.9221179485321,0,8.94684600830078,1.32232463359833,2.98284649848938,11,0.317532356146396
"Estuary_2033","Micro",0.222761437296867,3.09863018989563,0,9.66543388366699,0,2.43141269683838,0,0.311903358898095
"Estuary_2036","Meso",0.171494871377945,2.9714252948761,0,20.9460754394531,0.988738179206848,3.01699471473694,6,0.247984900692071
"Estuary_2055","Micro",0.195588156580925,3.14934086799622,0,23.2212104797363,0,1.93643367290497,1,0.233488113646489
"Estuary_2071","Micro",0.285818010568619,3.65265870094299,0,21.179744720459,1.34894597530365,1.42807340621948,0,0.0240178108579587
"Estuary_2075","Micro",0.247649997472763,1.80951201915741,0,5.54489326477051,2.68903470039368,2.47525858879089,14,0.523742868807311
"Estuary_208","Micro",0.252937972545624,3.42285656929016,12.5442123413086,0,2.17563390731812,1.75258648395538,1,0.985648016717202
"Estuary_2104","Micro",0.207825422286987,3.03365898132324,0,18.2667770385742,1.22237801551819,2.99663281440735,11,0.232442395000225
"Estuary_2106","Meso",0.171494871377945,2.98202586174011,0,17.0196971893311,0.742161691188812,2.71690917015076,4,0.225083802982326
"Estuary_2112","Micro",0.195588156580925,3.08022022247314,0,23.2212085723877,0,1.56500196456909,1,0.227193161224146
"Estuary_212","Micro",0.252937972545624,2.9607458114624,12.1798887252808,0,2.10527491569519,1.7741711139679,2,0.993359967680276
"Estuary_2120","Micro",0.247649997472763,1.80951201915741,0,5.54489326477051,2.68903470039368,2.47525858879089,13,0.488157444904359
"Estuary_2138","Micro",0.234637886285782,1.16641557216644,0,0.892953395843506,1.98121094703674,2.43827867507935,2,0.0964648990193404
"Estuary_214","Micro",0.259045302867889,4.04347133636475,6.49849271774292,0,1.81715667247772,1.81222820281982,1,0.850425110281575
"Estuary_2146","Micro",0.234347030520439,0.506144821643829,0,2.54133129119873,2.18637204170227,2.15032649040222,3,0.089089886266851
"Estuary_2196","Micro",0.236537545919418,1.17467021942139,0.346811830997467,0,1.9745215177536,2.43217492103577,0,0.0791663147838954
"Estuary_2244","Micro",0.233625560998917,1.54341650009155,0,5.77292442321777,1.09936082363129,2.10034012794495,1,0.0226981896901247
"Estuary_2259","Meso",0.265793591737747,3.47605919837952,0,6.36141014099121,2.51036095619202,2.30536794662476,0,0.0397200336378104
"Estuary_226","Micro",0.237689882516861,3.63475799560547,11.3561935424805,0,2.04543876647949,1.43920207023621,2,0.997654526513501
"Estuary_2262","Micro",0.233625560998917,1.6534720659256,0,5.77292442321777,1.09936082363129,2.10034012794495,1,0.0213768504378968
"Estuary_2265","Micro",0.209152296185493,3.04525947570801,0,26.1646366119385,0,1.58785951137543,0,0.0964648990193404
"Estuary_2283","Micro",0.234068185091019,1.96765995025635,0,13.5997076034546,2.63737297058105,2.5545539855957,7,0.167121808134656
"Estuary_23","Micro",0.259812891483307,3.98894691467285,6.28498888015747,0,1.33504331111908,0.968957364559174,8,0.999909835049999
"Estuary_2301","Micro",0.237080723047256,1.91911423206329,0,13.5997066497803,2.63593196868896,2.53496646881104,6,0.15572714723674
"Estuary_2307","Meso",0.265793591737747,3.57255578041077,0,7.06827878952026,2.41837692260742,2.42508459091187,0,0.0226981896901247
"Estuary_231","Micro",0.233111023902893,3.85749959945679,11.3471946716309,0,2.03836369514465,1.14600312709808,3,0.998137824064656
"Estuary_2313","Micro",0.209225326776505,3.09807729721069,0,25.9266967773438,0.916701257228851,2.95086288452148,2,0.0653512753901833
"Estuary_232","Micro",0.233111023902893,3.85749959945679,10.7014179229736,0,2.07558274269104,1.31411731243134,3,0.99857925938833
"Estuary_2331","Micro",0.235056325793266,1.53907334804535,0,3.21439075469971,1.71519565582275,2.09467148780823,0,0.0213768504378968
"Estuary_2332","Micro",0.219829887151718,3.15265369415283,0,10.1508293151855,0.0768821835517883,0.04803766310215,0,0.0927846092508126
"Estuary_2349","Micro",0.228674322366714,2.97632217407227,0,13.5997076034546,2.56639337539673,2.58056735992432,4,0.119441710438781
"Estuary_237","Micro",0.233111023902893,3.775395154953,9.76084804534912,0,2.12905716896057,1.55624616146088,2,0.999182694277778
"Estuary_2372","Micro",0.232281535863876,1.47016167640686,0,4.56695556640625,2.24185657501221,2.33788013458252,0,0.0240178108579587
"Estuary_241","Micro",0.233111023902893,3.38571429252625,9.74657535552979,0,2.07750487327576,1.62832820415497,2,0.999382766046637
"Estuary_2417","Micro",0.228674322366714,3.04787540435791,0,20.590389251709,2.68412899971008,2.54333400726318,3,0.089089886266851
"Estuary_242","Micro",0.25622147321701,2.97562122344971,10.8466215133667,0,1.58538353443146,2.40951704978943,2,0.865460887601233
"Estuary_243","Micro",0.25622147321701,2.97562122344971,10.8466205596924,0,1.58538353443146,2.40951704978943,2,0.850208311842835
"Estuary_2439","Meso",0.264280736446381,3.38332939147949,0,10.8254480361938,2.41486263275146,2.58361458778381,0,0.00806848883304012
"Estuary_2459","Micro",0.216211944818497,3.28158450126648,0,13.3738899230957,0.0284739136695862,0.148536056280136,0,0.047479635882555
"Estuary_2481","Micro",0.228123158216476,1.40863227844238,0,2.95086526870728,2.17927384376526,2.39979600906372,0,0.0253357160895409
"Estuary_2496","Micro",0.219829887151718,3.24960350990295,0,10.3546724319458,0.250964134931564,0,0,0.0564562009268376
"Estuary_250","Micro",0.25622147321701,2.97562122344971,11.01926612854,0,1.55676448345184,2.47870659828186,2,0.81667584377522
"Estuary_2516","Micro",0.228674322366714,1.87734508514404,0,20.5903911590576,2.6075336933136,2.60491585731506,3,0.0628180993051818
"Estuary_2522","Meso",0.264280736446381,3.22237920761108,0,10.8254480361938,2.25834274291992,2.63557744026184,0,0.00134912286551514
"Estuary_2558","Meso",0.264280736446381,3.08811593055725,0,8.66696453094482,2.26086044311523,2.57797956466675,0,0.00134912286551514
"Estuary_2584","Micro",0.234593123197556,1.41229677200317,0,3.87285137176514,1.49657320976257,2.56204009056091,0,0.0067281081346483
"Estuary_2586","Meso",0.264280736446381,3.08811593055725,0,8.66696453094482,2.26086044311523,2.57797956466675,0,0.00134912286551514
"Estuary_260","Micro",0.251906901597977,2.72991538047791,12.0451889038086,0,1.64560925960541,2.27077770233154,3,0.850208311842835
"Estuary_2607","Meso",0.261937081813812,3.08811593055725,0,11.1616239547729,2.03731489181519,2.50955080986023,0,0.00134912286551514
"Estuary_2624","Micro",0.236580610275269,1.61511611938477,0,7.43559598922729,1.74864423274994,2.47577285766602,0,0.0107440267515443
"Estuary_2637","Meso",0.261937081813812,2.90995573997498,0,11.2153911590576,2.03249669075012,2.50807571411133,0,0.00134912286551514
"Estuary_2643","Meso",0.261937081813812,2.71908831596375,0,11.2153911590576,2.03249669075012,2.50807595252991,0,0.00134912286551514
"Estuary_2653","Micro",0.220462009310722,2.86985993385315,0,38.8526878356934,1.51656746864319,2.08770108222961,0,0.00404211236299601
"Estuary_2655","Micro",0.236580610275269,1.6063392162323,0,11.2551565170288,1.75581800937653,2.45539093017578,0,0.0067281081346483
"Estuary_2658","Micro",0.220462009310722,2.97415804862976,0,38.8526878356934,1.51656746864319,2.08770108222961,0,0.00538598337194518
"Estuary_2665","Micro",0.229368835687637,1.06808543205261,0,2.68438863754272,2.3207802772522,2.50597834587097,0,0.00269649292324547
"Estuary_2689","Micro",0.229368835687637,1.10158324241638,0,2.68438863754272,2.3207802772522,2.50597834587097,0,0.00134912286551514
"Estuary_2702","Micro",0.221220463514328,2.89867210388184,0,22.1363372802734,0.100777558982372,1.02703738212585,0,0.00269649292324547
"Estuary_2709","Meso",0.261937081813812,2.66231489181519,0,11.7432422637939,1.98543655872345,2.18896150588989,0,0
"Estuary_271","Meso",0.24048575758934,2.59781622886658,6.00695323944092,0,1.74211657047272,2.03492498397827,2,0.999809823067359
"Estuary_2716","Micro",0.230017945170403,2.85336089134216,0,32.6878051757812,2.20413613319397,2.32886600494385,1,0.00806848883304012
"Estuary_2719","Meso",0.256942719221115,2.46705102920532,0,13.8851184844971,1.90303575992584,2.02115488052368,0,0
"Estuary_273","Micro",0.250530183315277,2.49374198913574,6.00695371627808,0,1.73896908760071,2.03714179992676,2,0.999821455055008
"Estuary_2730","Micro",0.233612209558487,1.7346658706665,0,14.1690187454224,1.75737905502319,2.5188901424408,0,0.00134912286551514
"Estuary_2738","Micro",0.221220463514328,2.89867210388184,0,13.1058921813965,0.0995643958449364,1.29846048355103,0,0.00269649292324547
"Estuary_2739","Micro",0.230405300855637,1.7346658706665,0,14.1690196990967,1.70875930786133,2.48826217651367,0,0.00134912286551514
"Estuary_2752","Micro",0.225080579519272,2.86552262306213,0,36.6027145385742,1.82676386833191,2.10529518127441,0,0.00269649292324547
"Estuary_2754","Micro",0.230017945170403,2.85336089134216,0,32.7907752990723,2.19975590705872,2.32720828056335,1,0.00538598337194518
"Estuary_2766","Micro",0.234593123197556,1.78720247745514,0,35.479419708252,1.70579326152802,2.39595317840576,0,0.00134912286551514
"Estuary_2774","Micro",0.256942719221115,2.38360786437988,0,13.8851184844971,1.90303575992584,2.02115488052368,0,0
"Estuary_2789","Micro",0.226731210947037,1.85545182228088,0,14.1690196990967,1.75758814811707,2.52490401268005,0,0
"Estuary_2790","Micro",0.230017945170403,2.87188768386841,0,32.7907752990723,2.1938316822052,2.3224024772644,1,0.00269649292324547
"Estuary_2809","Micro",0.230075150728226,1.0078444480896,0,0.70355099439621,2.04312610626221,2.60039734840393,0,0
"Estuary_2811","Micro",0.223369210958481,2.90960907936096,0,42.5551795959473,1.47480416297913,1.94033753871918,0,0
"Estuary_2815","Micro",0.235299587249756,1.80816411972046,0,35.479419708252,1.56341314315796,2.30966591835022,0,0
"Estuary_2825","Micro",0.256942719221115,2.3387439250946,0,13.8855247497559,1.74291658401489,1.71083331108093,0,0
"Estuary_2833","Micro",0.23143045604229,1.96773898601532,0,25.6991271972656,1.71863830089569,2.49181938171387,0,0
"Estuary_2836","Micro",0.238493651151657,1.8805615901947,0,11.4088850021362,0.294460773468018,0.17773625254631,1,0
"Estuary_286","Micro",0.250530183315277,2.42636251449585,3.95390510559082,0,1.8996160030365,2.41196465492249,2,0.999890353736857
"Estuary_2865","Micro",0.22929935157299,1.97631454467773,0,16.7690143585205,1.81874203681946,2.47807312011719,0,0
"Estuary_2885","Micro",0.223369210958481,2.94330716133118,0,42.5551834106445,1.92138063907623,2.58212375640869,0,0
"Estuary_289","Micro",0.250530183315277,2.42636251449585,3.95390510559082,0,1.89961588382721,2.41196465492249,2,0.99987994624745
"Estuary_291","Micro",0.250530183315277,2.4135537147522,3.95390510559082,0,1.89961588382721,2.41196465492249,2,0.999892613384152
"Estuary_2916","Micro",0.234931156039238,1.67142462730408,1.75797629356384,0,2.25295329093933,1.82644093036652,0,0
"Estuary_2937","Micro",0.230017945170403,2.87188768386841,0,32.4087257385254,1.72246813774109,1.9572651386261,0,0
"Estuary_2946","Micro",0.223369210958481,2.76633620262146,0,35.9302253723145,1.94942831993103,2.66795468330383,0,0
"Estuary_2954","Micro",0.233780950307846,2.06053686141968,0,22.2167701721191,1.52444684505463,1.55221509933472,0,0
"Estuary_2967","Micro",0.233887001872063,2.06583428382874,0,18.4334831237793,3.20870447158813,2.42365074157715,0,0
"Estuary_2968","Micro",0.223369210958481,2.76633620262146,0,33.3345146179199,2.11323571205139,3.16923666000366,0,0
"Estuary_2970","Micro",0.22929935157299,1.79545676708221,0,14.473858833313,2.15808963775635,2.34707474708557,0,0
"Estuary_2975","Micro",0.231806039810181,3.24674296379089,0,34.2864952087402,1.66806375980377,1.89043736457825,0,0
"Estuary_2986","Micro",0.22929935157299,1.9392501115799,0,14.4756383895874,2.03571486473083,2.57482194900513,0,0
"Estuary_2987","Micro",0.233780950307846,2.07186484336853,0,25.0977058410645,1.55036377906799,1.51828491687775,0,0
"Estuary_2991","Micro",0.23404398560524,1.86068987846375,0,3.85275793075562,2.1816668510437,2.04352879524231,0,0
"Estuary_2994","Micro",0.230424404144287,2.04718565940857,0,25.0977039337158,1.60662579536438,1.7479020357132,0,0
"Estuary_2996","Micro",0.231806039810181,3.52232193946838,0,34.2864952087402,1.56346273422241,1.77836847305298,0,0
"Estuary_2997","Micro",0.223369210958481,2.76613783836365,0,32.0153160095215,2.11323571205139,3.16923666000366,0,0
"Estuary_30000","Meso",0.223511248826981,4.32995271682739,0,27.5204010009766,2.32857537269592,2.10922408103943,0,0
"Estuary_30001","Micro",0.255837768316269,-0.108243525028229,18.3122539520264,0,1.99829971790314,0.820383787155151,5,0.314723423149372
"Estuary_30002","Micro",0.256725609302521,0.835746109485626,23.1917724609375,0,1.90289151668549,0.786162078380585,6,0.350386541441374
